person_id,name,category
135967,Enterprise Infrastructure,Domains
135967,HTML5/CSS3,Languages
135967,Java,Languages
135967,Jumper,Traits
135967,Junior,Experiences
135967,Lead,Experiences
135967,.NET,Technologies
135967,Operations,Function Types
135967,PERL,Languages
135967,PHP,Languages
135967,Python,Languages
135967,Senior,Experiences
136011,C#,Languages
136011,Engineering,Function Types
136011,HTML5/CSS3,Languages
136011,Java,Languages
136011,Javascript,Languages
136011,Lead,Experiences
136011,Mid-Level,Experiences
136011,MongoDB,Technologies
136011,.NET,Technologies
136011,PHP,Languages
136011,Ruby,Languages
136011,Scala,Languages
136011,Senior,Experiences
136013,C#,Languages
136013,C/C++,Languages
136013,Engineering,Function Types
136013,Enterprise App,Domains
136013,Enterprise Infrastructure,Domains
136013,HTML5/CSS3,Languages
136013,Java,Languages
136013,Javascript,Languages
136013,Lead,Experiences
136013,Manager,Experiences
136013,Mobile,Specialties
136013,Objective-C,Languages
136013,PERL,Languages
136013,PHP,Languages
136128,C#,Languages
136128,C/C++,Languages
136128,Consumer App,Domains
136128,Consumer Infrastructure,Domains
136128,Engineering,Function Types
136128,Enterprise Infrastructure,Domains
136128,Executive Management,Function Types
136128,Java,Languages
136128,Javascript,Languages
136128,Jumper,Traits
136128,Manager,Experiences
136128,Mid-Level,Experiences
136128,Objective-C,Languages
136128,Python,Languages
136128,Ruby,Languages
136177,C/C++,Languages
136177,Engineering,Function Types
136177,HTML5/CSS3,Languages
136177,Java,Languages
136177,Javascript,Languages
136177,Junior,Experiences
136177,Mid-Level,Experiences
136177,PERL,Languages
136255,Apache Hadoop,Technologies
136255,Backend,Specialties
136255,C/C++,Languages
136255,Data,Function Types
136255,Engineering,Function Types
136255,Enterprise App,Domains
136255,Enterprise Infrastructure,Domains
136255,Java,Languages
136255,Lead,Experiences
136255,Python,Languages
136255,Senior,Experiences
136257,Architect,Experiences
136257,Architectural Reviews,Code Involvement
136257,Backend,Specialties
136257,Code Reviews,Code Involvement
136257,Consumer App,Domains
136257,Consumer Infrastructure,Domains
136257,Director,Experiences
136257,Early Stage (Seed Ð Series A),Company Stage
136257,Engineering,Function Types
136257,Enterprise App,Domains
136257,Enterprise Infrastructure,Domains
136257,Java,Languages
136257,Javascript,Languages
136257,Lead,Experiences
136257,Likely to Move,Traits
136257,Manager,Experiences
136257,Mid Stage (Series B Ð Series C),Company Stage
136257,Step-Up VP,Experiences
136257,Still Codes,Code Involvement
136257,Up to 15,Team Management
136288,Creative Design,Function Types
136288,HTML5/CSS3,Languages
136288,Javascript,Languages
136288,Senior,Experiences
136288,UX/UI,Specialties
136295,Backend,Specialties
136295,C/C++,Languages
136295,Consumer App,Domains
136295,Consumer Infrastructure,Domains
136295,Data Processing,Skills
136295,Engineering,Function Types
136295,Enterprise App,Domains
136295,Enterprise Infrastructure,Domains
136295,Jumper,Traits
136295,Jumpy,Traits
136295,Junior,Experiences
136295,Likely to Move,Traits
136295,Mid-Level,Experiences
136295,Python,Languages
136295,Senior,Experiences
136331,Apache Hadoop,Technologies
136331,Architect,Experiences
136331,Business Development,Function Types
136331,Engineering,Function Types
136331,Flex,Languages
136331,Groovy,Languages
136331,Hibernate,Technologies
136331,Java,Languages
136331,Javascript,Languages
136331,Lead,Experiences
136331,Mid-Level,Experiences
136331,PERL,Languages
136331,Python,Languages
136331,Ruby,Languages
136331,Scala,Languages
136331,Spring,Technologies
136371,Backend,Specialties
136371,C/C++,Languages
136371,Consumer App,Domains
136371,Consumer Infrastructure,Domains
136371,Engineering,Function Types
136371,Enterprise App,Domains
136371,Enterprise Infrastructure,Domains
136371,Frontend,Specialties
136371,HTML5/CSS3,Languages
136371,Javascript,Languages
136371,Jumper,Traits
136371,Jumpy,Traits
136371,Junior,Experiences
136371,Mid-Level,Experiences
136371,Mobile,Specialties
136371,Objective-C,Languages
136374,Architect,Experiences
136374,Backend,Specialties
136374,Engineering,Function Types
136374,Frontend,Specialties
136374,HTML5/CSS3,Languages
136374,Java,Languages
136374,Javascript,Languages
136374,Jumper,Traits
136374,Lead,Experiences
136374,PHP,Languages
136374,Python,Languages
136374,Senior,Experiences
136468,C/C++,Languages
136468,Engineering,Function Types
136468,Java,Languages
136468,Javascript,Languages
136468,Junior,Experiences
136468,Node.js,Technologies
136468,PHP,Languages
136468,Python,Languages
136468,Ruby,Languages
136468,Sinatra,Technologies
136480,Architectural Reviews,Code Involvement
136480,C#,Languages
136480,C/C++,Languages
136480,Code Reviews,Code Involvement
136480,Consumer App,Domains
136480,Consumer Infrastructure,Domains
136480,Director,Experiences
136480,Early Stage (Seed Ð Series A),Company Stage
136480,Engineering,Function Types
136480,Enterprise App,Domains
136480,Enterprise Infrastructure,Domains
136480,Great Recruiter,VPE Intake
136480,Java,Languages
136480,Lead,Experiences
136480,Manager,Experiences
136480,Mid Stage (Series B Ð Series C),Company Stage
136480,Operations,Function Types
136480,Up And Comer,VPE Intake
136480,Up to 15,Team Management
136515,Backend,Specialties
136515,Engineering,Function Types
136515,Frontend,Specialties
136515,Java,Languages
136515,Javascript,Languages
136515,Jumper,Traits
136515,Manager,Experiences
136515,Mobile,Specialties
136515,Node.js,Technologies
136515,PHP,Languages
136515,Step-Up VP,Experiences
136539,Consumer App,Domains
136539,Engineering,Function Types
136539,Enterprise App,Domains
136539,Enterprise Infrastructure,Domains
136539,Manager,Experiences
136562,Engineering,Function Types
136562,Jumper,Traits
136562,Junior,Experiences
136562,Senior,Experiences
136572,Engineering,Function Types
136572,Flex,Languages
136572,Hopper,Traits
136572,Java,Languages
136572,Javascript,Languages
136572,Jumper,Traits
136572,Jumpy,Traits
136572,Lead,Experiences
136572,Mobile,Specialties
136572,MongoDB,Technologies
136572,Node.js,Technologies
136572,Objective-C,Languages
136572,PERL,Languages
136572,PHP,Languages
136573,Engineering,Function Types
136573,HTML5/CSS3,Languages
136573,Java,Languages
136573,Javascript,Languages
136573,Lead,Experiences
136573,Mobile,Specialties
136573,Node.js,Technologies
136573,Objective-C,Languages
136573,PHP,Languages
136573,Senior,Experiences
136573,UX/UI,Specialties
136602,Consumer App,Domains
136602,Engineering,Function Types
136602,Enterprise App,Domains
136602,Enterprise Infrastructure,Domains
136602,Jumper,Traits
136602,Junior,Experiences
136602,Likely to Move,Traits
136602,Mid-Level,Experiences
136602,Mobile,Specialties
136602,Objective-C,Languages
136602,Ruby,Languages
136637,Backend,Specialties
136637,C/C++,Languages
136637,Data Processing,Skills
136637,Engineering,Function Types
136637,Java,Languages
136637,Jumper,Traits
136637,Junior,Experiences
136637,Mid-Level,Experiences
136637,Mobile,Specialties
136637,Python,Languages
136707,Architect,Experiences
136707,Engineering,Function Types
136707,Lead,Experiences
136707,Senior,Experiences
136729,Engineering,Function Types
136729,Javascript,Languages
136729,Junior,Experiences
136729,Mid-Level,Experiences
136729,PERL,Languages
136729,Ruby,Languages
136742,Engineering,Function Types
136742,Jumper,Traits
136742,Jumpy,Traits
136742,Junior,Experiences
136742,Senior,Experiences
136755,C#,Languages
136755,C/C++,Languages
136755,Consumer App,Domains
136755,Engineering,Function Types
136755,Enterprise App,Domains
136755,Enterprise Infrastructure,Domains
136755,HTML5/CSS3,Languages
136755,Javascript,Languages
136755,Junior,Experiences
136755,Mid-Level,Experiences
136755,Mobile,Specialties
136755,.NET,Technologies
136755,PERL,Languages
136755,PHP,Languages
136755,Ruby,Languages
136755,Senior,Experiences
136771,C/C++,Languages
136771,Engineering,Function Types
136771,Java,Languages
136771,Javascript,Languages
136771,Jumper,Traits
136771,Jumpy,Traits
136771,Junior,Experiences
136771,Mid-Level,Experiences
136771,Mobile,Specialties
136771,Python,Languages
136906,Consumer App,Domains
136906,Consumer Infrastructure,Domains
136906,Engineering,Function Types
136906,Enterprise App,Domains
136906,Enterprise Infrastructure,Domains
136906,HTML5/CSS3,Languages
136906,Javascript,Languages
136906,Junior,Experiences
136906,Lead,Experiences
136906,Mid-Level,Experiences
136906,Mobile,Specialties
136906,PHP,Languages
137131,Apache Struts,Technologies
137131,Backend,Specialties
137131,Engineering,Function Types
137131,Frontend,Specialties
137131,HTML5/CSS3,Languages
137131,Java,Languages
137131,Javascript,Languages
137131,Mid-Level,Experiences
137131,Python,Languages
137131,Senior,Experiences
137133,C#,Languages
137133,Engineering,Function Types
137133,Java,Languages
137133,Lead,Experiences
137133,Senior,Experiences
137157,Architect,Experiences
137157,Consumer App,Domains
137157,Data,Function Types
137157,Engineering,Function Types
137157,Enterprise App,Domains
137157,Enterprise Infrastructure,Domains
137157,Lead,Experiences
137157,Manager,Experiences
137157,Still Codes,Code Involvement
137157,Up to 15,Team Management
137347,C/C++,Languages
137347,Engineering,Function Types
137347,Java,Languages
137347,Javascript,Languages
137347,Jumper,Traits
137347,Jumpy,Traits
137347,Junior,Experiences
137347,Mobile,Specialties
137347,Ruby,Languages
137347,Senior,Experiences
137380,Backend,Specialties
137380,Consumer App,Domains
137380,Consumer Infrastructure,Domains
137380,Engineering,Function Types
137380,Enterprise App,Domains
137380,Enterprise Infrastructure,Domains
137380,Hibernate,Technologies
137380,Java,Languages
137380,Jumpy,Traits
137380,Lead,Experiences
137380,Manager,Experiences
137380,Mid Stage (Series B Ð Series C),Company Stage
137380,Senior,Experiences
137380,Spring,Technologies
137380,Step-Up VP,Experiences
137380,Still Codes,Code Involvement
137380,Up to 15,Team Management
137433,C/C++,Languages
137433,Engineering,Function Types
137433,Flash,Technologies
137433,HTML5/CSS3,Languages
137433,Java,Languages
137433,Javascript,Languages
137433,Jumper,Traits
137433,Junior,Experiences
137433,Mid-Level,Experiences
137433,Operations,Function Types
137433,PERL,Languages
137433,PHP,Languages
137433,Senior,Experiences
137474,Business Development,Function Types
137474,Data,Function Types
137474,Engineering,Function Types
137474,Jumper,Traits
137474,Lead,Experiences
137474,Performance,Skills
137474,Senior,Experiences
137491,Apache Hadoop,Technologies
137491,Engineering,Function Types
137491,Senior,Experiences
137518,C/C++,Languages
137518,Engineering,Function Types
137518,Java,Languages
137518,Javascript,Languages
137518,Junior,Experiences
137518,Lead,Experiences
137518,Likely to Move,Traits
137518,Mid-Level,Experiences
137518,PERL,Languages
137518,Python,Languages
137518,Step-Up VP,Experiences
137525,Administration,Function Types
137525,Engineering,Function Types
137525,Java,Languages
137525,Javascript,Languages
137525,Junior,Experiences
137525,Mid-Level,Experiences
137525,Python,Languages
137527,Apache Hadoop,Technologies
137527,C/C++,Languages
137527,Engineering,Function Types
137527,Java,Languages
137527,Jumper,Traits
137527,Junior,Experiences
137527,Machine Learning,Skills
137527,Mid-Level,Experiences
137527,Mobile,Specialties
137527,.NET,Technologies
137527,PERL,Languages
137527,PHP,Languages
137527,Python,Languages
137537,Apache Hadoop,Technologies
137537,C/C++,Languages
137537,Consumer App,Domains
137537,Engineering,Function Types
137537,Enterprise App,Domains
137537,Enterprise Infrastructure,Domains
137537,HTML5/CSS3,Languages
137537,Java,Languages
137537,Javascript,Languages
137537,Junior,Experiences
137537,Likely to Move,Traits
137537,Manager,Experiences
137537,PHP,Languages
137537,Python,Languages
137537,Ruby,Languages
137537,Scala,Languages
137552,Consumer App,Domains
137552,Consumer Infrastructure,Domains
137552,Data,Function Types
137552,Data Science,Specialties
137552,Engineering,Function Types
137552,Enterprise App,Domains
137552,Enterprise Infrastructure,Domains
137552,Gaming,Industry
137552,Junior,Experiences
137552,Mid-Level,Experiences
137552,Mobile,Specialties
137552,Objective-C,Languages
137552,Up to 50,Team Management
137559,Architect,Experiences
137559,C/C++,Languages
137559,Consumer App,Domains
137559,Consumer Infrastructure,Domains
137559,Engineering,Function Types
137559,Enterprise Infrastructure,Domains
137559,Java,Languages
137559,Lead,Experiences
137559,PERL,Languages
137559,Senior,Experiences
137574,Backend,Specialties
137574,C/C++,Languages
137574,Engineering,Function Types
137574,Java,Languages
137574,Junior,Experiences
137574,Likely to Move,Traits
137574,Non-Web Application,Engineering
137616,Backend,Specialties
137616,C/C++,Languages
137616,Engineering,Function Types
137616,Frontend,Specialties
137616,HTML5/CSS3,Languages
137616,Javascript,Languages
137616,Jumpy,Traits
137616,Mid-Level,Experiences
137616,Mobile,Specialties
137616,PERL,Languages
137616,Senior,Experiences
137682,Apache Hadoop,Technologies
137682,Backend,Specialties
137682,Consumer App,Domains
137682,Data,Function Types
137682,Engineering,Function Types
137682,Enterprise App,Domains
137682,Enterprise Infrastructure,Domains
137682,Java,Languages
137682,Mid-Level,Experiences
137682,Quality Assurance,Function Types
137682,Senior,Experiences
137682,Spring,Technologies
137682,White Box,Specialties
137689,Engineering,Function Types
137689,Lead,Experiences
137689,Machine Learning,Skills
137689,Senior,Experiences
137728,AdTech,Industry
137728,Analytics/Data,Industry
137728,AngularJS,Technologies
137728,Backend,Specialties
137728,Customer Relationship Management,Industry
137728,DevOps & Infrastructure,Industry
137728,eCommerce,Industry
137728,Education,Industry
137728,Energy,Industry
137728,Engineering,Function Types
137728,FinTech,Industry
137728,Frontend,Specialties
137728,Gaming,Industry
137728,Hardware & Electronics,Industry
137728,Health Tech,Industry
137728,HR & Workforce Management,Industry
137728,HTML5/CSS3,Languages
137728,Internet of Things,Industry
137728,Java,Languages
137728,Javascript,Languages
137728,jQuery,Technologies
137728,Jumper,Traits
137728,Jumpy,Traits
137728,Junior,Experiences
137728,Late Stage (Series D Ð Public),Company Stage
137728,Logistics,Industry
137728,Manager,Experiences
137728,Marketplace,Industry
137728,Media & Entertainment,Industry
137728,Mid Stage (Series B Ð Series C),Company Stage
137728,MySQL,Technologies
137728,.NET,Technologies
137728,Node.js,Technologies
137728,On-Demand Services,Industry
137728,PHP,Languages
137728,Robotics,Industry
137728,Sass,Technologies
137728,Search,Industry
137728,Security,Industry
137728,Senior,Experiences
137728,Social,Industry
137728,Storage,Industry
137728,Telecom,Industry
137728,Twitter Bootstrap,Technologies
137728,Virtual & Augmented Reality,Industry
137728,XML,Languages
137730,C#,Languages
137730,Engineering,Function Types
137730,HTML5/CSS3,Languages
137730,Javascript,Languages
137730,Jumper,Traits
137730,Mid-Level,Experiences
137730,.NET,Technologies
137730,Senior,Experiences
137733,Consumer App,Domains
137733,Consumer Infrastructure,Domains
137733,Engineering,Function Types
137733,Enterprise Infrastructure,Domains
137733,Junior,Experiences
137733,Mid-Level,Experiences
137733,Senior,Experiences
137756,Engineering,Function Types
137756,Jumper,Traits
137756,Jumpy,Traits
137756,Lead,Experiences
137756,Likely to Move,Traits
137756,Mid-Level,Experiences
137756,Senior,Experiences
137757,C#,Languages
137757,C/C++,Languages
137757,Consumer App,Domains
137757,Engineering,Function Types
137757,Enterprise App,Domains
137757,Enterprise Infrastructure,Domains
137757,Java,Languages
137757,Javascript,Languages
137757,Jumper,Traits
137757,Mobile,Specialties
137757,Objective-C,Languages
137757,PHP,Languages
137757,Senior,Experiences
137766,Engineering,Function Types
137766,Likely to Move,Traits
137766,Senior,Experiences
137830,Backend,Specialties
137830,Business Intelligence,Skills
137830,C/C++,Languages
137830,Data,Function Types
137830,Data Engineering,Specialties
137830,Data Processing,Skills
137830,Engineering,Function Types
137830,HTML5/CSS3,Languages
137830,Jumpy,Traits
137830,Lead,Experiences
137830,Node.js,Technologies
137830,Product Management,Function Types
137830,Ruby,Languages
137830,Security,Specialties
137830,Senior,Experiences
137852,Backend,Specialties
137852,Data,Function Types
137852,Java,Languages
137852,Javascript,Languages
137852,Junior,Experiences
137852,Likely to Move,Traits
137852,Machine Learning,Skills
137852,Mid-Level,Experiences
137852,PHP,Languages
137852,Python,Languages
137901,C#,Languages
137901,C/C++,Languages
137901,Engineering,Function Types
137901,Java,Languages
137901,Likely to Move,Traits
137901,Operations,Function Types
137901,PERL,Languages
137901,Python,Languages
137910,Apache Hadoop,Technologies
137910,Engineering,Function Types
137910,Javascript,Languages
137910,Junior,Experiences
137910,Mid-Level,Experiences
137910,Python,Languages
137910,Senior,Experiences
138864,Engineering,Function Types
138864,Junior,Experiences
138864,Mid-Level,Experiences
138923,Apache Hadoop,Technologies
138923,C/C++,Languages
138923,Consumer App,Domains
138923,Consumer Infrastructure,Domains
138923,Engineering,Function Types
138923,Enterprise App,Domains
138923,Enterprise Infrastructure,Domains
138923,HTML5/CSS3,Languages
138923,Java,Languages
138923,Javascript,Languages
138923,Python,Languages
138923,Senior,Experiences
138988,C/C++,Languages
138988,Consumer App,Domains
138988,Engineering,Function Types
138988,Enterprise Infrastructure,Domains
138988,Java,Languages
138988,Javascript,Languages
138988,Mobile,Specialties
138988,PERL,Languages
138988,PHP,Languages
138988,Scala,Languages
138988,Senior,Experiences
139004,Engineering,Function Types
139004,Jumper,Traits
139004,Junior,Experiences
139004,Mid-Level,Experiences
139004,Senior,Experiences
139045,Consumer App,Domains
139045,Consumer Infrastructure,Domains
139045,Engineering,Function Types
139045,Jumper,Traits
139045,Lead,Experiences
139045,Mid-Level,Experiences
139045,Senior,Experiences
139118,Engineering,Function Types
139118,Junior,Experiences
139118,Likely to Move,Traits
139118,Mid-Level,Experiences
139118,Senior,Experiences
139120,Apache Hadoop,Technologies
139120,Backend,Specialties
139120,Engineering,Function Types
139120,Enterprise App,Domains
139120,Enterprise Infrastructure,Domains
139120,Java,Languages
139120,Messaging,Skills
139120,Mid-Level,Experiences
139120,PERL,Languages
139120,Senior,Experiences
139123,Apache Hadoop,Technologies
139123,Backend,Specialties
139123,C/C++,Languages
139123,Consumer App,Domains
139123,Consumer Infrastructure,Domains
139123,Engineering,Function Types
139123,Enterprise Infrastructure,Domains
139123,Java,Languages
139123,Jumper,Traits
139123,Junior,Experiences
139123,Machine Learning,Skills
139123,Mid-Level,Experiences
139123,Product Management,Function Types
139123,Scala,Languages
139152,Backend,Specialties
139152,Consumer Infrastructure,Domains
139152,Engineering,Function Types
139152,Enterprise Infrastructure,Domains
139152,Java,Languages
139152,Jumper,Traits
139152,Junior,Experiences
139152,Likely to Move,Traits
139152,Machine Learning,Skills
139152,Mid-Level,Experiences
139154,Apache Hadoop,Technologies
139154,C/C++,Languages
139154,Data,Function Types
139154,Engineering,Function Types
139154,Junior,Experiences
139154,Mid-Level,Experiences
139154,Python,Languages
139154,Senior,Experiences
139155,Apache Hadoop,Technologies
139155,Data,Function Types
139155,Java,Languages
139155,Jumper,Traits
139155,Jumpy,Traits
139155,MongoDB,Technologies
139155,Senior,Experiences
139156,Consumer App,Domains
139156,Consumer Infrastructure,Domains
139156,Engineering,Function Types
139156,Enterprise App,Domains
139156,Enterprise Infrastructure,Domains
139156,Javascript,Languages
139156,Jumpy,Traits
139156,Junior,Experiences
139156,Likely to Move,Traits
139156,Python,Languages
139159,Backend,Specialties
139159,Engineering,Function Types
139159,Frontend,Specialties
139159,Jumpy,Traits
139159,Junior,Experiences
139159,Mid-Level,Experiences
139159,Python,Languages
139166,Apache Hadoop,Technologies
139166,Architect,Experiences
139166,Jumper,Traits
139166,Manager,Experiences
139166,Operations,Function Types
139166,Python,Languages
139229,Engineering,Function Types
139229,Jumper,Traits
139229,Jumpy,Traits
139229,Junior,Experiences
139272,Consumer App,Domains
139272,Engineering,Function Types
139272,Enterprise App,Domains
139272,Enterprise Infrastructure,Domains
139272,Mid-Level,Experiences
139272,Operations,Function Types
139272,Python,Languages
139272,Ruby,Languages
139272,Senior,Experiences
139308,Consumer Infrastructure,Domains
139308,Engineering,Function Types
139308,Enterprise App,Domains
139308,Enterprise Infrastructure,Domains
139308,Java,Languages
139308,Javascript,Languages
139308,Lead,Experiences
139308,Node.js,Technologies
139308,Quality Assurance,Function Types
139308,White Box,Specialties
139389,Architect,Experiences
139389,Backend,Specialties
139389,C/C++,Languages
139389,Consumer App,Domains
139389,Consumer Infrastructure,Domains
139389,Engineering,Function Types
139389,Enterprise App,Domains
139389,Enterprise Infrastructure,Domains
139389,Jumper,Traits
139389,Jumpy,Traits
139389,Lead,Experiences
139389,LinkedIn rest.li,Technologies
139389,Machine Learning,Skills
139389,Multitier Architecture (N-Tier),Skills
139389,Objective-C,Languages
139389,PERL,Languages
139389,Python,Languages
139446,Apache Hadoop,Technologies
139446,Architect,Experiences
139446,Data,Function Types
139446,Engineering,Function Types
139446,Java,Languages
139446,Jumpy,Traits
139446,Manager,Experiences
139446,Python,Languages
139446,Redis,Technologies
139446,Scala,Languages
139457,Engineering,Function Types
139457,Enterprise App,Domains
139457,Enterprise Infrastructure,Domains
139457,Java,Languages
139457,Javascript,Languages
139457,Jumper,Traits
139457,Lead,Experiences
139457,Python,Languages
139457,Scala,Languages
139457,Spring,Technologies
139458,C/C++,Languages
139458,Java,Languages
139458,Jumper,Traits
139458,Lead,Experiences
139458,Mid-Level,Experiences
139458,Operations,Function Types
139458,PERL,Languages
139458,Ruby,Languages
139458,Senior,Experiences
139487,C/C++,Languages
139487,Consumer App,Domains
139487,Consumer Infrastructure,Domains
139487,Engineering,Function Types
139487,Enterprise Infrastructure,Domains
139487,HTML5/CSS3,Languages
139487,Java,Languages
139487,Javascript,Languages
139487,Junior,Experiences
139487,Mid-Level,Experiences
139487,Mobile,Specialties
139487,MongoDB,Technologies
139487,Non-Web Application,Engineering
139487,PHP,Languages
139487,Python,Languages
139487,Scala,Languages
139524,C/C++,Languages
139524,Engineering,Function Types
139524,Frontend,Specialties
139524,HTML5/CSS3,Languages
139524,Java,Languages
139524,Javascript,Languages
139524,Jumpy,Traits
139524,Junior,Experiences
139524,Mid-Level,Experiences
139524,Mobile,Specialties
139524,New Grad,Experiences
139524,Objective-C,Languages
139524,PERL,Languages
139524,Senior,Experiences
139576,Apache Hadoop,Technologies
139576,C#,Languages
139576,C/C++,Languages
139576,Engineering,Function Types
139576,Java,Languages
139576,Junior,Experiences
139576,PERL,Languages
139598,Engineering,Function Types
139598,Jumper,Traits
139598,Junior,Experiences
139598,Lead,Experiences
139598,Mid-Level,Experiences
139598,Senior,Experiences
139598,UX/UI,Specialties
139602,Architect,Experiences
139602,Backend,Specialties
139602,Consumer App,Domains
139602,Engineering,Function Types
139602,Enterprise App,Domains
139602,Enterprise Infrastructure,Domains
139602,Java,Languages
139602,Javascript,Languages
139602,Jumper,Traits
139602,Junior,Experiences
139602,Lead,Experiences
139602,Mid-Level,Experiences
139602,Node.js,Technologies
139602,Senior,Experiences
139665,C/C++,Languages
139665,Engineering,Function Types
139665,Java,Languages
139665,Lead,Experiences
139665,Mobile,Specialties
139665,PHP,Languages
139665,Senior,Experiences
139682,C/C++,Languages
139682,Engineering,Function Types
139682,Java,Languages
139682,Javascript,Languages
139682,Jumper,Traits
139682,Junior,Experiences
139682,Mid-Level,Experiences
139682,PHP,Languages
139682,Scala,Languages
139722,Architect,Experiences
139722,Backend,Specialties
139722,C#,Languages
139722,C/C++,Languages
139722,Engineering,Function Types
139722,Frontend,Specialties
139722,HTML5/CSS3,Languages
139722,Java,Languages
139722,Javascript,Languages
139722,Lead,Experiences
139722,Likely to Move,Traits
139722,Manager,Experiences
139722,Mobile,Specialties
139722,Objective-C,Languages
139722,Ruby,Languages
139722,Scala,Languages
139722,Senior,Experiences
139722,Step-Up VP,Experiences
139730,C/C++,Languages
139730,Django,Technologies
139730,Engineering,Function Types
139730,Flash,Technologies
139730,HTML5/CSS3,Languages
139730,Javascript,Languages
139730,Jumper,Traits
139730,Jumpy,Traits
139730,Lead,Experiences
139730,PHP,Languages
139730,Python,Languages
139739,C#,Languages
139739,C/C++,Languages
139739,Django,Technologies
139739,Engineering,Function Types
139739,HTML5/CSS3,Languages
139739,Java,Languages
139739,Javascript,Languages
139739,Jumper,Traits
139739,Lead,Experiences
139739,PHP,Languages
139739,Python,Languages
139741,Engineering,Function Types
139741,Jumpy,Traits
139741,Junior,Experiences
139741,Mid-Level,Experiences
139741,Mobile,Specialties
139741,Senior,Experiences
139769,Backend,Specialties
139769,Business Intelligence,Skills
139769,C/C++,Languages
139769,Consumer App,Domains
139769,Consumer Infrastructure,Domains
139769,Data,Function Types
139769,Data Engineering,Specialties
139769,Django,Technologies
139769,Engineering,Function Types
139769,Enterprise App,Domains
139769,Enterprise Infrastructure,Domains
139769,Frontend,Specialties
139769,HTML5/CSS3,Languages
139769,Java,Languages
139769,Javascript,Languages
139769,Junior,Experiences
139769,Mid-Level,Experiences
139769,Python,Languages
139769,Senior,Experiences
139780,C/C++,Languages
139780,Engineering,Function Types
139780,Flash,Technologies
139780,HTML5/CSS3,Languages
139780,Java,Languages
139780,Javascript,Languages
139780,Jumper,Traits
139780,Jumpy,Traits
139780,Junior,Experiences
139780,Likely to Move,Traits
139780,Mid-Level,Experiences
139780,Python,Languages
139780,Ruby,Languages
139843,Apache Hadoop,Technologies
139843,Engineering,Function Types
139843,Java,Languages
139843,Junior,Experiences
139843,MongoDB,Technologies
139843,Python,Languages
139960,Engineering,Function Types
139960,HTML5/CSS3,Languages
139960,Jumpy,Traits
139960,Mid-Level,Experiences
139960,Operations,Function Types
139960,Senior,Experiences
139961,Engineering,Function Types
139961,Jumper,Traits
139961,Senior,Experiences
139965,C#,Languages
139965,Engineering,Function Types
139965,Python,Languages
139965,Senior,Experiences
139993,C#,Languages
139993,C/C++,Languages
139993,Engineering,Function Types
139993,Java,Languages
139993,Javascript,Languages
139993,Jumper,Traits
139993,Junior,Experiences
139993,Mid-Level,Experiences
139993,PERL,Languages
139993,Python,Languages
139993,Senior,Experiences
140020,Consumer App,Domains
140020,Consumer Infrastructure,Domains
140020,Engineering,Function Types
140020,Jumper,Traits
140020,Junior,Experiences
140020,Lead,Experiences
140020,Likely to Move,Traits
140020,Mid-Level,Experiences
140058,Apache Hadoop,Technologies
140058,Architect,Experiences
140058,Backend,Specialties
140058,C/C++,Languages
140058,Data,Function Types
140058,Engineering,Function Types
140058,Java,Languages
140058,Javascript,Languages
140058,Jumper,Traits
140058,Lead,Experiences
140058,Machine Learning,Skills
140058,Manager,Experiences
140058,Operations,Function Types
140058,PERL,Languages
140058,PHP,Languages
140058,Python,Languages
140078,C/C++,Languages
140078,Engineering,Function Types
140078,Java,Languages
140078,Jumper,Traits
140078,Junior,Experiences
140078,Mid-Level,Experiences
140078,Python,Languages
140095,C/C++,Languages
140095,Engineering,Function Types
140095,Java,Languages
140095,Jumpy,Traits
140095,Junior,Experiences
140095,Mid-Level,Experiences
140095,Mobile,Specialties
140095,Objective-C,Languages
140095,PERL,Languages
140095,Python,Languages
140095,Ruby,Languages
140104,Creative Design,Function Types
140104,HTML5/CSS3,Languages
140104,Javascript,Languages
140104,Senior,Experiences
140104,UX/UI,Specialties
140129,Apache Hadoop,Technologies
140129,C/C++,Languages
140129,Engineering,Function Types
140129,Java,Languages
140129,Junior,Experiences
140129,Lead,Experiences
140129,Mid-Level,Experiences
140149,Architect,Experiences
140149,Backend,Specialties
140149,Engineering,Function Types
140149,Frontend,Specialties
140149,Manager,Experiences
140149,Python,Languages
140149,Senior,Experiences
140149,UX/UI,Specialties
140177,Consulting,Function Types
140177,Consumer App,Domains
140177,Engineering,Function Types
140177,Enterprise App,Domains
140177,Java,Languages
140177,Jumper,Traits
140177,Lead,Experiences
140177,Manager,Experiences
140177,Mobile,Specialties
140177,Objective-C,Languages
140177,Senior,Experiences
140178,C#,Languages
140178,C/C++,Languages
140178,Consulting,Function Types
140178,Engineering,Function Types
140178,Flash,Technologies
140178,Java,Languages
140178,Javascript,Languages
140178,Jumper,Traits
140178,Lead,Experiences
140178,.NET,Technologies
140178,Node.js,Technologies
140178,Objective-C,Languages
140178,PERL,Languages
140178,PHP,Languages
140178,Python,Languages
140178,Ruby,Languages
140178,Senior,Experiences
140184,Backend,Specialties
140184,Engineering,Function Types
140184,Java,Languages
140184,Manager,Experiences
140184,Mid-Level,Experiences
140184,Mobile,Specialties
140184,Senior,Experiences
140185,C/C++,Languages
140185,Django,Technologies
140185,Engineering,Function Types
140185,HTML5/CSS3,Languages
140185,Java,Languages
140185,Javascript,Languages
140185,Jumpy,Traits
